x,D,y,L,r_a,a_x_C,a_x_R,a_rand_C,a_rand_R,A_tilde_x_C,A_tilde_x_R,r_x_C,r_x_R,U,S_star_x_C,S_star_x_R,S_x_C,S_x_R,S_x,p_bar_x_C,p_bar_x_R,L_x_C,f_bar_x_R,n_x,URBAN,COM,SHADE,SHADEU,X,HEIGHT_C,HEIGHT_R,llv2000,llv2009,llv1990,_merge,CONVBIN,BHEIGHT_C,BHEIGHT_R,BS_x,BS_x_R,BS_x_C,r_x,lr_x,Bllv2000,Blr_x,TS_x,TS_x_C,comshare_CONVBIN,res
-17.94,17.94,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.161764,,,,,,,,,0.0,0.0,0.0,0.0,-17.94,,,,,,Master only (1),-17.9,,,,,,0.0,,,,0.0,0.0,,0.0
-17.93,17.93,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.169163,,,,,,,,,0.0,0.0,0.0,0.0,-17.93,,,,,,Master only (1),-17.9,,,,,,0.0,,,,0.0,0.0,,0.0
-17.92,17.92,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.176567,,,,,,,,,0.0,0.0,0.0,0.0,-17.92,,,,,,Master only (1),-17.9,,,,,,0.0,,,,0.0,0.0,,0.0
-17.91,17.91,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.183977,,,,,,,,,0.0,0.0,0.0,0.0,-17.91,,,,,,Master only (1),-17.9,,,,,,0.0,,,,0.0,0.0,,0.0
-17.9,17.9,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.191383,,,,,,,,,0.0,0.0,0.0,0.0,-17.9,,,,,,Master only (1),-17.9,,,,,,0.0,,,,0.0,0.0,,0.0
-17.89,17.89,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.198807,,,,,,,,,0.0,0.0,0.0,0.0,-17.89,,,,,,Master only (1),-17.9,,,,,,0.0,,,,0.0,0.0,,0.0
-17.88,17.88,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.206219,,,,,,,,,0.0,0.0,0.0,0.0,-17.88,,,,,,Master only (1),-17.9,,,,,,0.0,,,,0.0,0.0,,0.0
-17.87,17.87,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.213634,,,,,,,,,0.0,0.0,0.0,0.0,-17.87,,,,,,Master only (1),-17.9,,,,,,0.0,,,,0.0,0.0,,0.0
-17.86,17.86,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.221056,,,,,,,,,0.0,0.0,0.0,0.0,-17.86,,,,,,Master only (1),-17.9,,,,,,0.0,,,,0.0,0.0,,0.0
-17.85,17.85,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.228474,,,,,,,,,0.0,0.0,0.0,0.0,-17.85,,,,,,Master only (1),-17.9,,,,,,0.0,,,,0.0,0.0,,0.0
-17.84,17.84,2.10701,1.00469056e+06,30.0,0.0,8.204232,0.0,1.0613177,0.0,0.9707476,0.0,46.03433,2.0,,15.969376,,15.969376,15.969376,,10.709893,,0.06688987,238.74133,1.0,0.0,0.0,2001.0,-17.84,,19.0,,,,Master only (1),-17.8,,19.0,15.973657,15.973657,,46.03433,3.8293874,-1.9952236,-0.81914574,143.74344,0.0,0.0,1.0
-17.83,17.83,2.10701,1.00469056e+06,30.0,0.0,8.204361,0.0,1.0612702,0.0,0.9707528,0.0,46.03666,2.0,,15.969898,,15.969898,15.969898,,10.710086,,0.06688867,238.75342,1.0,0.0,0.0,2001.0,-17.83,,19.0,2.0084503,3.3531578,1.5892352,Matched (3),-17.8,,19.0,15.973657,15.973657,,46.03666,3.829438,-1.9952236,-0.81914574,143.74344,0.0,0.0,1.0
-17.82,17.82,2.10701,1.00469056e+06,30.0,0.0,8.204485,0.0,1.0612227,0.0,0.9707578,0.0,46.038906,2.0,,15.970401,,15.970401,15.970401,,10.710272,,0.066887505,238.76509,1.0,0.0,0.0,2001.0,-17.82,,19.0,,,,Master only (1),-17.8,,19.0,15.973657,15.973657,,46.038906,3.8294868,-1.9952236,-0.81914574,143.74344,0.0,0.0,1.0
-17.81,17.81,2.10701,1.00469056e+06,30.0,0.0,8.204616,0.0,1.0611753,0.0,0.970763,0.0,46.041275,2.0,,15.97093,,15.97093,15.97093,,10.710467,,0.06688628,238.77736,1.0,0.0,0.0,2001.0,-17.81,,19.0,,,,Master only (1),-17.8,,19.0,15.973657,15.973657,,46.041275,3.8295383,-1.9952236,-0.81914574,143.74344,0.0,0.0,1.0
-17.8,17.8,2.10701,1.00469056e+06,30.0,0.0,8.204746,0.0,1.061128,0.0,0.9707683,0.0,46.04364,2.0,,15.97146,,15.97146,15.97146,,10.710663,,0.06688506,238.78964,1.0,0.0,0.0,2001.0,-17.8,,19.0,,,,Master only (1),-17.8,,19.0,15.973657,15.973657,,46.04364,3.8295896,-1.9952236,-0.81914574,143.74344,0.0,0.0,1.0
-17.79,17.79,2.10701,1.00469056e+06,30.0,0.0,8.204883,0.0,1.0610809,0.0,0.97077376,0.0,46.046112,2.0,,15.972013,,15.972013,15.972013,,10.710866,,0.066883795,238.80244,1.0,0.0,0.0,2001.0,-17.79,,19.0,,,,Master only (1),-17.8,,19.0,15.973657,15.973657,,46.046112,3.8296432,-1.9952236,-0.81914574,143.74344,0.0,0.0,1.0
-17.78,17.78,2.10701,1.00469056e+06,30.0,0.0,8.205026,0.0,1.0610342,0.0,0.97077954,0.0,46.048706,2.0,,15.972593,,15.972593,15.972593,,10.711081,,0.066882454,238.8159,1.0,0.0,0.0,2001.0,-17.78,,19.0,,,,Master only (1),-17.8,,19.0,15.973657,15.973657,,46.048706,3.8296998,-1.9952236,-0.81914574,143.74344,0.0,0.0,1.0
-17.77,17.77,2.10701,1.00469056e+06,30.0,0.0,8.205153,0.0,1.0609868,0.0,0.97078466,0.0,46.05102,2.0,,15.973112,,15.973112,15.973112,,10.711271,,0.06688126,238.82791,1.0,0.0,0.0,2001.0,-17.77,,19.0,,,,Master only (1),-17.8,,19.0,15.973657,15.973657,,46.05102,3.82975,-1.9952236,-0.81914574,143.74344,0.0,0.0,1.0
-17.76,17.76,2.10701,1.00469056e+06,30.0,0.0,8.205288,0.0,1.0609397,0.0,0.9707901,0.0,46.05346,2.0,,15.973657,,15.973657,15.973657,,10.7114725,,0.06688001,238.84053,1.0,0.0,0.0,2001.0,-17.76,,19.0,,,,Master only (1),-17.8,,19.0,15.973657,15.973657,,46.05346,3.829803,-1.9952236,-0.81914574,143.74344,0.0,0.0,1.0
-17.75,17.75,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.302814,,,,,,,,,0.0,0.0,0.0,0.0,-17.75,,,,,,Master only (1),-17.7,,,,,,0.0,,,,0.0,0.0,,0.0
-17.74,17.74,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.310266,,,,,,,,,0.0,0.0,0.0,0.0,-17.74,,,,,,Master only (1),-17.7,,,,,,0.0,,,,0.0,0.0,,0.0
-17.73,17.73,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.317719,,,,,,,,,0.0,0.0,0.0,0.0,-17.73,,,,,,Master only (1),-17.7,,,,,,0.0,,,,0.0,0.0,,0.0
-17.72,17.72,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.325161,,,,,,,,,0.0,0.0,0.0,0.0,-17.72,,,,,,Master only (1),-17.7,,,,,,0.0,,,,0.0,0.0,,0.0
-17.71,17.71,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.332617,,,,,,,,,0.0,0.0,0.0,0.0,-17.71,,,,,,Master only (1),-17.7,,,,,,0.0,,,,0.0,0.0,,0.0
-17.7,17.7,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.340076,,,,,,,,,0.0,0.0,0.0,0.0,-17.7,,,,,,Master only (1),-17.7,,,,,,0.0,,,,0.0,0.0,,0.0
-17.69,17.69,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.347534,,,,,,,,,0.0,0.0,0.0,0.0,-17.69,,,,,,Master only (1),-17.7,,,,,,0.0,,,,0.0,0.0,,0.0
-17.68,17.68,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.354998,,,,,,,,,0.0,0.0,0.0,0.0,-17.68,,,,,,Master only (1),-17.7,,,,,,0.0,,,,0.0,0.0,,0.0
-17.67,17.67,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.362463,,,,,,,,,0.0,0.0,0.0,0.0,-17.67,,,,,,Master only (1),-17.7,,,,,,0.0,,,,0.0,0.0,,0.0
-17.66,17.66,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,24.369928,,,,,,,,,0.0,0.0,0.0,0.0,-17.66,,,,,,Master only (1),-17.7,,,,,,0.0,,,,0.0,0.0,,0.0
-17.65,17.65,2.10701,1.00469056e+06,30.0,0.0,8.569122,0.0,1.0761139,0.0,0.98521674,0.0,52.979504,2.0,,17.484756,,17.484756,17.484756,,11.257438,,0.06363645,274.76007,1.0,0.0,0.0,2001.0,-17.65,,21.0,,,,Master only (1),-17.6,,21.0,17.48928,17.48928,,52.979504,3.9699051,-2.1181216,-0.6786426,174.87029,0.0,0.0,1.0
